dataset,selector,objective,run,solution_type,thresholds,acc,rec,prec,f1,ddp,deo
heart_failure,topsis,deo,3,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo,4,post,"[0.25535839796066284, 0.9061716794967651]",0.7346938775510204,0.3333333333333333,0.8571428571428571,0.48,0.01495726495726496,0.2142857142857143
heart_failure,topsis,deo,4,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo,5,post,"[0.35717087984085083, 0.21970438957214355]",0.8163265306122449,0.7777777777777778,0.7368421052631579,0.7567567567567568,0.10897435897435898,0.0357142857142857
heart_failure,topsis,deo,5,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo,6,post,"[-0.002934110350906849, 0.606455385684967]",0.3673469387755102,1.0,0.3673469387755102,0.5373134328358209,0.0,0.0
heart_failure,topsis,deo,6,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo,7,post,"[0.3792136311531067, 0.783703625202179]",0.7755102040816326,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.04059829059829059,0.07142857142857145
heart_failure,topsis,deo,7,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo,8,post,"[0.4019593596458435, 0.8043000102043152]",0.7755102040816326,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.04059829059829059,0.07142857142857145
heart_failure,topsis,deo,8,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo,9,post,"[0.5489668250083923, 0.3807094693183899]",0.8571428571428571,0.7777777777777778,0.8235294117647058,0.8,0.053418803418803396,0.0357142857142857
heart_failure,topsis,deo,9,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo,10,post,"[0.15654094517230988, 1.139024019241333]",0.6938775510204082,0.16666666666666666,1.0,0.2857142857142857,0.08333333333333333,0.21428571428571427
heart_failure,topsis,deo,10,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo,11,post,"[0.6519739031791687, 0.4611743688583374]",0.8571428571428571,0.7777777777777778,0.8235294117647058,0.8,0.053418803418803396,0.0357142857142857
heart_failure,topsis,deo,11,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo,12,post,"[0.7604294419288635, 0.02165099047124386]",0.5918367346938775,1.0,0.47368421052631576,0.6428571428571429,0.008547008547008517,0.0
heart_failure,topsis,deo,12,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo,13,post,"[0.11243502050638199, 0.09701137989759445]",0.8571428571428571,0.7777777777777778,0.8235294117647058,0.8,0.053418803418803396,0.0357142857142857
heart_failure,topsis,deo,13,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo,14,post,"[0.138291135430336, 0.35758060216903687]",0.7551020408163265,0.3888888888888889,0.875,0.5384615384615384,0.012820512820512803,0.14285714285714285
heart_failure,topsis,deo,14,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo,15,post,"[0.32897451519966125, 0.8546254634857178]",0.7551020408163265,0.3888888888888889,0.875,0.5384615384615384,0.012820512820512803,0.14285714285714285
heart_failure,topsis,deo,15,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo,16,post,"[0.15174612402915955, 1.102293848991394]",0.6938775510204082,0.16666666666666666,1.0,0.2857142857142857,0.08333333333333333,0.21428571428571427
heart_failure,topsis,deo,16,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo,17,post,"[0.34837606549263, 0.5828644633293152]",0.8163265306122449,0.5555555555555556,0.9090909090909091,0.6896551724137931,0.008547008547008572,0.25
heart_failure,topsis,deo,17,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo,18,post,"[0.1182083860039711, 0.10420455038547516]",0.8571428571428571,0.7777777777777778,0.8235294117647058,0.8,0.053418803418803396,0.0357142857142857
heart_failure,topsis,deo,18,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo,19,post,"[0.5540609359741211, 0.35361284017562866]",0.8367346938775511,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.08119658119658119,0.0357142857142857
heart_failure,topsis,deo,19,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp_kl,0,post,"[0.02332479879260063, -0.0015143444761633873]",0.6326530612244898,0.0,0.0,0.0,0.0,0.0
heart_failure,topsis,ddp_kl,0,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp_kl,1,post,"[0.09634615480899811, 0.0848664715886116]",0.8571428571428571,0.7777777777777778,0.8235294117647058,0.8,0.053418803418803396,0.0357142857142857
heart_failure,topsis,ddp_kl,1,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp_kl,2,post,"[-0.006474211346358061, 0.026694195345044136]",0.3673469387755102,1.0,0.3673469387755102,0.5373134328358209,0.0,0.0
heart_failure,topsis,ddp_kl,2,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp_kl,3,post,"[0.35398417711257935, 0.31253233551979065]",0.8571428571428571,0.7777777777777778,0.8235294117647058,0.8,0.053418803418803396,0.0357142857142857
heart_failure,topsis,ddp_kl,3,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp_kl,4,post,"[-0.0022930533159524202, 0.03196057677268982]",0.3673469387755102,1.0,0.3673469387755102,0.5373134328358209,0.0,0.0
heart_failure,topsis,ddp_kl,4,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp_kl,5,post,"[0.7272154092788696, 0.11968729645013809]",0.7755102040816326,0.9444444444444444,0.6296296296296297,0.7555555555555555,0.017094017094017144,0.0714285714285714
heart_failure,topsis,ddp_kl,5,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp_kl,6,post,"[-0.0003917897120118141, 0.02165164425969124]",0.3673469387755102,1.0,0.3673469387755102,0.5373134328358209,0.0,0.0
heart_failure,topsis,ddp_kl,6,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp_kl,7,post,"[0.09935500472784042, 0.08463535457849503]",0.8571428571428571,0.7777777777777778,0.8235294117647058,0.8,0.053418803418803396,0.0357142857142857
heart_failure,topsis,ddp_kl,7,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp_kl,8,post,"[0.11803588271141052, 0.10382398217916489]",0.8571428571428571,0.7777777777777778,0.8235294117647058,0.8,0.053418803418803396,0.0357142857142857
heart_failure,topsis,ddp_kl,8,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp_kl,9,post,"[0.8465839624404907, 0.4726349115371704]",0.8163265306122449,0.7777777777777778,0.7368421052631579,0.7567567567567568,0.10897435897435898,0.0357142857142857
heart_failure,topsis,ddp_kl,9,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp_kl,10,post,"[0.09314539283514023, 0.08116717636585236]",0.8571428571428571,0.7777777777777778,0.8235294117647058,0.8,0.053418803418803396,0.0357142857142857
heart_failure,topsis,ddp_kl,10,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp_kl,11,post,"[0.03792453184723854, 0.2932511568069458]",0.6938775510204082,0.16666666666666666,1.0,0.2857142857142857,0.08333333333333333,0.21428571428571427
heart_failure,topsis,ddp_kl,11,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp_kl,12,post,"[0.09312040358781815, 0.0815272405743599]",0.8571428571428571,0.7777777777777778,0.8235294117647058,0.8,0.053418803418803396,0.0357142857142857
heart_failure,topsis,ddp_kl,12,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp_kl,13,post,"[0.5295878052711487, 0.27950620651245117]",0.8163265306122449,0.7777777777777778,0.7368421052631579,0.7567567567567568,0.10897435897435898,0.0357142857142857
heart_failure,topsis,ddp_kl,13,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp_kl,14,post,"[0.9596257209777832, 0.16225852072238922]",0.7755102040816326,0.9444444444444444,0.6296296296296297,0.7555555555555555,0.017094017094017144,0.0714285714285714
heart_failure,topsis,ddp_kl,14,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp_kl,15,post,"[0.08951294422149658, 0.07634586095809937]",0.8571428571428571,0.7777777777777778,0.8235294117647058,0.8,0.053418803418803396,0.0357142857142857
heart_failure,topsis,ddp_kl,15,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp_kl,16,post,"[0.10315664112567902, 0.09070736169815063]",0.8571428571428571,0.7777777777777778,0.8235294117647058,0.8,0.053418803418803396,0.0357142857142857
heart_failure,topsis,ddp_kl,16,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp_kl,17,post,"[0.5178319215774536, 0.27208957076072693]",0.8163265306122449,0.7777777777777778,0.7368421052631579,0.7567567567567568,0.10897435897435898,0.0357142857142857
heart_failure,topsis,ddp_kl,17,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp_kl,18,post,"[0.1041027158498764, 0.091873399913311]",0.8571428571428571,0.7777777777777778,0.8235294117647058,0.8,0.053418803418803396,0.0357142857142857
heart_failure,topsis,ddp_kl,18,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp_kl,19,post,"[0.4433807134628296, 0.3786887526512146]",0.8571428571428571,0.7777777777777778,0.8235294117647058,0.8,0.053418803418803396,0.0357142857142857
heart_failure,topsis,ddp_kl,19,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo_kl,0,post,"[0.3465741276741028, 0.1853509247303009]",0.8163265306122449,0.7777777777777778,0.7368421052631579,0.7567567567567568,0.10897435897435898,0.0357142857142857
heart_failure,topsis,deo_kl,0,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo_kl,1,post,"[0.028730275109410286, 0.0008018403314054012]",0.5918367346938775,1.0,0.47368421052631576,0.6428571428571429,0.008547008547008517,0.0
heart_failure,topsis,deo_kl,1,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo_kl,2,post,"[0.02288457378745079, 0.0031167101114988327]",0.7551020408163265,0.9444444444444444,0.6071428571428571,0.7391304347826086,0.044871794871794934,0.0714285714285714
heart_failure,topsis,deo_kl,2,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo_kl,3,post,"[0.618881344795227, 0.5463935136795044]",0.8571428571428571,0.7777777777777778,0.8235294117647058,0.8,0.053418803418803396,0.0357142857142857
heart_failure,topsis,deo_kl,3,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo_kl,4,post,"[0.3634532690048218, 0.08182124048471451]",0.7755102040816326,0.8888888888888888,0.64,0.7441860465116279,0.06623931623931623,0.1428571428571429
heart_failure,topsis,deo_kl,4,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo_kl,5,post,"[0.02000480890274048, 0.0039802659302949905]",0.7959183673469388,0.9444444444444444,0.6538461538461539,0.7727272727272727,0.09401709401709402,0.0714285714285714
heart_failure,topsis,deo_kl,5,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo_kl,6,post,"[0.004455442540347576, 0.042154461145401]",0.673469387755102,0.1111111111111111,1.0,0.2,0.05555555555555555,0.14285714285714285
heart_failure,topsis,deo_kl,6,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo_kl,7,post,"[0.6022856831550598, 0.018108176067471504]",0.5918367346938775,1.0,0.47368421052631576,0.6428571428571429,0.008547008547008517,0.0
heart_failure,topsis,deo_kl,7,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo_kl,8,post,"[0.37411779165267944, 0.19920575618743896]",0.8163265306122449,0.7777777777777778,0.7368421052631579,0.7567567567567568,0.10897435897435898,0.0357142857142857
heart_failure,topsis,deo_kl,8,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo_kl,9,post,"[0.003236753400415182, 0.02400226518511772]",0.6938775510204082,0.16666666666666666,1.0,0.2857142857142857,0.08333333333333333,0.21428571428571427
heart_failure,topsis,deo_kl,9,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo_kl,10,post,"[0.6658025979995728, 0.3506758511066437]",0.8163265306122449,0.7777777777777778,0.7368421052631579,0.7567567567567568,0.10897435897435898,0.0357142857142857
heart_failure,topsis,deo_kl,10,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo_kl,11,post,"[0.03765714541077614, 0.8955592513084412]",0.6326530612244898,0.0,0.0,0.0,0.0,0.0
heart_failure,topsis,deo_kl,11,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo_kl,12,post,"[0.31653839349746704, 0.30770376324653625]",0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo_kl,12,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo_kl,13,post,"[0.32358673214912415, 0.31530699133872986]",0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo_kl,13,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo_kl,14,post,"[0.8166627287864685, 0.1387515813112259]",0.7755102040816326,0.9444444444444444,0.6296296296296297,0.7555555555555555,0.017094017094017144,0.0714285714285714
heart_failure,topsis,deo_kl,14,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo_kl,15,post,"[0.9521702527999878, 0.5320297479629517]",0.8163265306122449,0.7777777777777778,0.7368421052631579,0.7567567567567568,0.10897435897435898,0.0357142857142857
heart_failure,topsis,deo_kl,15,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo_kl,16,post,"[0.23050794005393982, 0.0006276883650571108]",0.3673469387755102,1.0,0.3673469387755102,0.5373134328358209,0.0,0.0
heart_failure,topsis,deo_kl,16,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo_kl,17,post,"[-0.004627955611795187, 0.03710416704416275]",0.3673469387755102,1.0,0.3673469387755102,0.5373134328358209,0.0,0.0
